date,home,away,odds_home,odds_draw,odds_away,prob_home,prob_draw,prob_away
2023-11-17 00:00:00,Tunisia,Sao Tome and Principe,1.01,21.7,64.5,0.9414,0.0438,0.0147
2023-11-17 00:00:00,Zambia,Congo,1.43,3.93,7.89,0.6472,0.2355,0.1173
2023-11-16 00:00:00,Algeria,Somalia,1.01,19.1,53.1,0.9329,0.0493,0.0177
2023-11-16 00:00:00,Australia,Bangladesh,1.01,34.5,64.83,0.9571,0.028,0.0149
2023-11-16 00:00:00,Bolivia,Peru,2.24,2.98,3.55,0.4197,0.3155,0.2648
2023-11-16 00:00:00,Botswana,Mozambique,2.28,2.86,3.39,0.4049,0.3228,0.2723
2023-11-16 00:00:00,Burundi,Gambia,3.98,2.86,2.09,0.2328,0.3239,0.4433
2023-11-16 00:00:00,Cape Verde,Angola,1.87,3.1,4.42,0.4935,0.2977,0.2088
2023-11-16 00:00:00,Egypt,Djibouti,1.01,20.0,55.2,0.9356,0.0472,0.0171
2023-11-16 00:00:00,Gabon,Kenya,1.87,3.08,4.51,0.4946,0.3003,0.2051
2023-11-16 00:00:00,Iran,Hong Kong,1.01,21.29,59.43,0.9395,0.0446,0.016
2023-11-16 00:00:00,Iraq,Indonesia,1.32,4.57,9.31,0.699,0.2019,0.0991
2023-11-16 00:00:00,Japan,Myanmar,1.0,57.67,102.0,0.9736,0.0169,0.0095
2023-11-16 00:00:00,Kuwait,India,1.66,3.32,5.28,0.5511,0.2756,0.1733
2023-11-16 00:00:00,Lebanon,Palestine,3.03,2.76,2.49,0.3017,0.3312,0.3671
2023-11-16 00:00:00,Malaysia,Kyrgyzstan,1.59,3.59,5.38,0.5752,0.2548,0.17
2023-11-16 00:00:00,Nigeria,Lesotho,1.09,8.88,28.2,0.861,0.1057,0.0333
2023-11-16 00:00:00,Oman,Chinese Taipei,1.05,12.38,33.0,0.8955,0.076,0.0285
2023-11-16 00:00:00,Philippines,Vietnam,5.5,3.5,1.6,0.1664,0.2615,0.5721
2023-11-16 00:00:00,Qatar,Afghanistan,1.01,19.25,55.88,0.9341,0.049,0.0169
2023-11-16 00:00:00,Saudi Arabia,Pakistan,1.01,25.67,58.33,0.9464,0.0372,0.0164
2023-11-16 00:00:00,South Korea,Singapore,1.01,35.67,70.33,0.9591,0.0272,0.0138
2023-11-16 00:00:00,Sudan,Togo,3.4,2.93,2.23,0.2714,0.3149,0.4137
2023-11-16 00:00:00,Syria,North Korea,1.97,3.01,3.89,0.4628,0.3029,0.2344
2023-11-16 00:00:00,Tajikistan,Jordan,3.28,2.91,2.25,0.2789,0.3144,0.4066
2023-11-16 00:00:00,Thailand,China,2.2,3.27,2.95,0.4135,0.2782,0.3084
2023-11-16 00:00:00,Turkmenistan,Uzbekistan,7.34,3.95,1.43,0.1251,0.2325,0.6423
2023-11-16 00:00:00,United Arab Emirates,Nepal,1.01,21.38,80.63,0.9436,0.0446,0.0118
2023-11-16 00:00:00,Venezuela,Ecuador,2.7,2.84,2.88,0.3462,0.3292,0.3246
2023-11-16 00:00:00,Yemen,Bahrain,16.33,4.79,1.23,0.0565,0.1928,0.7507
2023-11-15 00:00:00,DR Congo,Mauritania,1.49,3.76,6.9,0.6203,0.2458,0.1339
2023-11-15 00:00:00,Ethiopia,Sierra Leone,2.45,2.79,3.13,0.3758,0.33,0.2942
2023-11-15 00:00:00,Rwanda,Zimbabwe,2.11,2.92,3.72,0.4367,0.3156,0.2477
2023-10-18 00:00:00,Ecuador,Colombia,2.04,3.04,4.06,0.4601,0.3087,0.2312
2023-10-18 00:00:00,Peru,Argentina,10.34,4.38,1.36,0.0912,0.2153,0.6935
2023-10-18 00:00:00,Uruguay,Brazil,4.15,3.41,1.89,0.2266,0.2758,0.4976
2023-10-17 00:00:00,Bangladesh,Maldives,1.66,3.11,5.94,0.5515,0.2944,0.1541
2023-10-17 00:00:00,Bhutan,Hong Kong,11.56,5.69,1.21,0.0795,0.1614,0.7591
2023-10-17 00:00:00,Brunei,Indonesia,50.71,18.71,1.01,0.0185,0.0503,0.9312
2023-10-17 00:00:00,Guam,Singapore,8.5,4.69,1.32,0.1081,0.1959,0.696
2023-10-17 00:00:00,Laos,Nepal,2.32,2.81,3.21,0.3924,0.324,0.2836
2023-10-17 00:00:00,Macau,Myanmar,13.13,6.69,1.17,0.0705,0.1384,0.7911
2023-10-17 00:00:00,Mongolia,Afghanistan,3.9,2.88,2.05,0.2349,0.3181,0.4469
2023-10-17 00:00:00,Pakistan,Cambodia,2.59,2.65,3.04,0.3534,0.3454,0.3011
2023-10-17 00:00:00,Paraguay,Bolivia,1.3,5.25,9.94,0.7255,0.1796,0.0949
2023-10-17 00:00:00,Sri Lanka,Yemen,4.36,3.16,1.8,0.2082,0.2873,0.5044
2023-10-17 00:00:00,Timor-Leste,Chinese Taipei,22.19,8.06,1.11,0.0421,0.1159,0.8419
2023-10-17 00:00:00,Venezuela,Chile,2.59,3.0,2.89,0.3624,0.3129,0.3248
2023-10-13 00:00:00,Argentina,Paraguay,1.22,5.82,13.89,0.7707,0.1616,0.0677
2023-10-13 00:00:00,Bolivia,Ecuador,5.29,3.49,1.69,0.1771,0.2685,0.5544
2023-10-13 00:00:00,Brazil,Venezuela,1.07,10.72,32.89,0.8831,0.0881,0.0287
2023-10-13 00:00:00,Chile,Peru,1.67,3.52,5.63,0.5646,0.2679,0.1675
2023-10-12 00:00:00,Afghanistan,Mongolia,1.29,4.71,10.78,0.7176,0.1965,0.0859
2023-10-12 00:00:00,Cambodia,Pakistan,1.5,3.86,6.31,0.6149,0.2389,0.1462
2023-10-12 00:00:00,Chinese Taipei,Timor-Leste,1.11,8.44,20.13,0.8427,0.1108,0.0465
2023-10-12 00:00:00,Colombia,Uruguay,2.11,3.17,3.62,0.4447,0.296,0.2592
2023-10-12 00:00:00,Hong Kong,Bhutan,1.01,21.13,52.63,0.9372,0.0448,0.018
2023-10-12 00:00:00,Indonesia,Brunei,1.01,33.5,58.5,0.9547,0.0288,0.0165
2023-10-12 00:00:00,Maldives,Bangladesh,2.69,2.87,2.67,0.3396,0.3183,0.3421
2023-10-12 00:00:00,Myanmar,Macau,1.04,12.88,55.75,0.9096,0.0734,0.017
2023-10-12 00:00:00,Nepal,Laos,1.46,3.97,6.43,0.627,0.2306,0.1424
2023-10-12 00:00:00,Singapore,Guam,1.06,10.56,29.5,0.88,0.0883,0.0316
2023-10-12 00:00:00,Yemen,Sri Lanka,1.23,5.25,13.94,0.7561,0.1772,0.0667
2023-09-13 00:00:00,Chile,Colombia,3.3,3.01,2.33,0.2847,0.3121,0.4032
2023-09-13 00:00:00,Peru,Brazil,12.81,5.53,1.24,0.0733,0.1697,0.757
2023-09-12 00:00:00,Bolivia,Argentina,5.53,3.57,1.66,0.1701,0.2634,0.5665
2023-09-12 00:00:00,Ecuador,Uruguay,1.96,3.06,4.43,0.4801,0.3075,0.2124
2023-09-12 00:00:00,Venezuela,Paraguay,2.36,2.97,3.27,0.3974,0.3158,0.2868
2023-09-09 00:00:00,Brazil,Bolivia,1.05,14.06,35.56,0.9056,0.0676,0.0267
2023-09-09 00:00:00,Uruguay,Chile,1.63,3.6,5.87,0.5779,0.2617,0.1605
2023-09-08 00:00:00,Argentina,Ecuador,1.33,4.67,10.78,0.7101,0.2022,0.0876
2023-09-08 00:00:00,Colombia,Venezuela,1.29,5.0,12.61,0.7351,0.1897,0.0752
2023-09-07 00:00:00,Paraguay,Peru,1.83,3.29,4.69,0.5138,0.2858,0.2005
